x,y,th,vel,w,v_cmd,w_cmd
0, 0, 0, 0, 0, 0, 0
-1.9615361418479083e-11, 2.876148145060202e-14, 4.738704545946548e-13, -5.001112857172534e-09, 5.963111948670274e-19, 0, 0
3.971148410109038e-11, -4.911432792040725e-14, 6.496078848450271e-12, 1.6718567863449505e-08, -6.505213034913027e-19, 0, 0
2.2757350170987678e-10, 1.3062011053940198e-13, -1.569016791491684e-11, 1.235734981008769e-08, -2.4233807008389483e-27, 0, 0
1.7479191705138675e-10, 1.7404727290469546e-13, -7.70440308772713e-12, -1.815899075552349e-08, 5.048709793414476e-28, 0, 0
5.596979130162438e-11, -1.0786436034724428e-13, 1.8436530080379043e-11, 1.209985445171573e-09, 2.0194839173657902e-28, 0, 0
1.9005175211361802e-10, -2.6534692818642666e-14, -1.123637728001059e-11, 1.5696427269062554e-08, -8.673617379884035e-19, 0, 0
1.4915879642529717e-10, 1.4685105074237897e-13, -1.702083959886913e-11, -2.364371631813358e-08, -8.673617379884035e-19, 0, 0
-7.781298522191449e-11, -1.0278168832526802e-13, 1.695470500107099e-11, -1.3297396961320283e-08, 5.553580772755923e-28, 0, 0
-1.77280671778135e-05, 1.1508597026477219e-06, 3.013564673892688e-05, -0.01372240386302084, 3.623733277891006e-07, 0, 0
-0.0006336923106573522, 1.5769448509672657e-05, 3.0466660973615944e-05, -0.10850416655411498, -1.2838559371175506e-07, 0, 0
-0.0019348086789250374, 2.4535329430364072e-05, 3.804248262895271e-05, -0.16896619515466782, -1.986734332604101e-08, 0, 0
-0.0036751076113432646, 3.370687409187667e-05, 4.5170661906013265e-05, -0.21105612819682232, 8.413621799263638e-09, 0, 0
-0.005749906878918409, 4.3220756197115406e-05, 4.947765410179272e-05, -0.24555965206151673, 1.2577856978168711e-08, 0, 0
-0.007725895848125219, 0.00010969996947096661, 6.391319038812071e-05, -0.19603426924599351, -1.5915525182208512e-06, 0, 0
-0.009172612801194191, 0.00019550455908756703, 0.00021091412054374814, -0.1286859329232098, 1.8529699445934966e-06, 0, 0
-0.010019894689321518, 0.0002593169629108161, 0.00018383649876341224, -0.06278617561843455, -1.5152645573834889e-06, 0, 0
-0.010260898619890213, 0.0003370263730175793, 0.00031154544558376074, -0.0032803865569037, 1.2314922059886158e-06, 0, 0
-0.009916680864989758, 0.00039388990262523293, 0.00044219003757461905, 0.06505545604427518, -1.992209945456125e-06, 0, 0
-0.009045631624758244, 0.0004647093010134995, 0.00045216205762699246, 0.11872596118584058, 2.629611117299646e-06, 0, 0
-0.007777236867696047, 0.0005054309731349349, 0.00046681170351803303, 0.15659149241397463, -1.4112756616668776e-06, 0, 0
-0.00618996936827898, 0.0005480686668306589, 0.00047639620606787503, 0.1842010140898934, 3.061966936002136e-06, 0, 0
-0.004400589969009161, 0.0005873126210644841, 0.0005617259885184467, 0.2005322465781457, -4.767505743075162e-06, 0.0020399093627929688, 0.0
-0.0025488492101430893, 0.0006149717955850065, 0.0006250477163121104, 0.20389093543915246, 3.982248017564416e-06, 0.017491936683654785, 0.0
-0.0008067957824096084, 0.0006198968039825559, 0.0007372248801402748, 0.19037890685013412, -3.5331258914084174e-06, 0.025731921195983887, 0.0
0.0007492401055060327, 0.0006332608172670007, 0.0008471245528198779, 0.158597702047428, 3.022626742676948e-06, 0.025731921195983887, 0.0
0.002011206466704607, 0.0006128311506472528, 0.0009385052835568786, 0.1291368760739174, -1.853949925134657e-06, 0.025731921195983887, 0.0
0.002900015329942107, 0.0006002886220812798, 0.0009155045263469219, 0.07426053332922734, -3.288907919341e-06, 0.028815895318984985, 0.0
0.0034111086279153824, 0.0005996025283820927, 0.0010188595624640584, 0.03333372751425291, 2.9781926969008055e-06, 0.03911188244819641, 0.0
0.0035073396284133196, 0.0005689483368769288, 0.0010229881154373288, -0.006872988244078893, -3.3932401493075304e-06, 0.06795990467071533, 0.0
0.0031974089797586203, 0.0005428234580904245, 0.0009867454646155238, -0.04908890917105641, -3.066866838707938e-06, 0.09062391519546509, 0.0
0.002556620631366968, 0.0005300428601913154, 0.0009528127266094089, -0.07753148884443915, 1.772910309227882e-06, 0.09473589062690735, 0.0
