x,y,th,v,w,v_cmd,w_cmd
741993.4405244476,3391572.174463529,1.2135336993244437,3.745229648831654,-0.03995213765171648,4.6054840087890625,-0.0
741993.5651182139,3391572.454899029,1.211189351906361,3.7861831020670107,-0.03928626462094779,4.6054840087890625,-0.0
741993.6119495697,3391572.6002431125,1.207722049325132,3.8673465108945955,-0.049946039311181745,4.6054840087890625,-0.0
741993.7176019772,3391572.8885029806,1.205841225094777,3.901381013779683,-0.048887085321216966,4.6054840087890625,-0.0
741993.8248740579,3391573.1572824223,1.2015249400475447,3.9143012712255265,-0.03666035929266896,4.6054840087890625,0.19801674783229828
741993.9321631416,3391573.43832176,1.200270957358768,3.9411451211223123,-0.02028933305205202,4.6054840087890625,0.40880849957466125
741993.9906717124,3391573.750253266,1.1963727553131642,3.9563059570160366,-0.03609716699787355,4.6054840087890625,0.6196005344390869
741994.103554192,3391574.0333200563,1.1954957763662009,3.97346992364603,-0.047798346596554006,4.6054840087890625,0.734578013420105
741994.20131982,3391574.3199651237,1.1877528352338773,3.978619755201472,-0.061193990439998514,4.6054840087890625,0.862330436706543
741994.3019161172,3391574.6349769724,1.186366693176005,3.981457812070328,-0.05367305659673338,4.6054840087890625,0.8751057386398315
741994.3518645155,3391574.778487072,1.1841228467995588,3.9736882154782127,-0.04251055382217484,4.6054840087890625,0.9262068271636963
741994.402422847,3391574.9214022276,1.1819343608842718,3.9738408567837102,-0.038777823562351224,4.6054840087890625,1.0411843061447144
741994.3765862177,3391574.850230147,1.182840368287117,3.9731962509306102,-0.02894773701143868,4.6054840087890625,1.0411843061447144
741994.5866298896,3391575.344028283,1.1795194064077883,3.9744701263008326,-0.025989693154967772,4.6054840087890625,1.1497740745544434
741994.6383371492,3391575.4855427006,1.1768996548434778,3.973584927929127,-0.03505613114717787,4.6054840087890625,1.200875163078308
741994.7554429104,3391575.762659406,1.1762240774539512,3.976209274724555,-0.0372062973163474,4.6054840087890625,1.3477905988693237
741994.8634978797,3391576.039071787,1.1703844309736802,3.98925898243946,-0.04782288562014133,4.6054840087890625,1.5266444683074951
741994.9787100775,3391576.321304147,1.1687192562125945,3.979680955000877,-0.04728526219557962,4.6054840087890625,1.731048822402954
741995.0396890652,3391576.6090251873,1.1668966220520582,3.9722204567294916,-0.01707724522260319,4.6054840087890625,1.9418405294418335
741995.1561921439,3391576.885579299,1.1709693277280895,3.9580788413551775,0.04205838586497634,4.6054840087890625,2.0248799324035645
741995.2842955064,3391577.2322519,1.1757692095397658,3.9599097977378204,0.05061938103096314,4.6054840087890625,2.152632474899292
741995.3727002495,3391577.4308899604,1.1834040929108598,3.913374550800841,0.08197354312375937,4.6054840087890625,2.2356717586517334
741995.4232061679,3391577.56426856,1.18516304423183,3.9213276301623265,0.07247083668192415,4.6054840087890625,2.2356717586517334
741995.4721434765,3391577.698099243,1.1860958496931433,3.926286237056609,0.06765943878464051,4.6054840087890625,2.2995481491088867
741995.4471902045,3391577.6312281317,1.185354458935179,3.927702910883536,0.08517162255698983,4.6054840087890625,2.2995481491088867
741995.6116260518,3391577.955594616,1.1970409757201788,3.9057764078871116,0.10579696366989802,4.6054840087890625,2.4145257472991943
741995.70710518,3391578.2186083305,1.2041691594043709,3.8901782621945036,0.12616185948848743,4.6054840087890625,2.555053472518921
741995.8135521894,3391578.4781074706,1.2171615572298906,3.876590384957203,0.15116281037250992,4.6054840087890625,2.6380927562713623
741995.9135083954,3391578.7448699404,1.2272621948752613,3.833418411826534,0.129400742578398,4.6054840087890625,2.8488845825195312
741996.0151603495,3391579.0026193247,1.2411224170314972,3.8077617896925977,0.15113987046766902,4.6054840087890625,2.976637125015259
741996.0672556818,3391579.292683162,1.252967225453788,3.7489323236731096,0.1629172009799444,4.6054840087890625,3.027738332748413
741996.1578270157,3391579.55186987,1.2714261276013454,3.730163153324561,0.20596089495420217,4.6054840087890625,3.1043899059295654
741996.238746542,3391579.8100886703,1.2914303289714208,3.6935273232952692,0.24644121272453445,4.6054840087890625,3.187429189682007
741996.2392927993,3391579.9658261533,1.3005520385343488,3.655090369262135,0.266116100745916,4.6054840087890625,3.238530158996582
741996.3196822118,3391580.2185913357,1.3239419498877556,3.632080055102605,0.2624184619014198,4.6054840087890625,3.2832438945770264
741996.3828212265,3391580.470796375,1.3424235388388492,3.599823918601592,0.25656976055740344,4.6054840087890625,3.3151817321777344
741996.4371826312,3391580.7531483877,1.3653015240517163,3.576018629634774,0.26050781457282424,4.6054840087890625,3.3471200466156006
741996.4642671325,3391580.880771601,1.3750812008514615,3.5681458260453853,0.25549830839257687,4.6054840087890625,3.3662827014923096
741996.4892783307,3391581.0086989882,1.385596792284181,3.552114999811089,0.26772606851384095,4.6054840087890625,3.3790581226348877
741996.5167340562,3391581.1358269076,1.3976338975819322,3.5306198417138686,0.28578647559329257,4.6054840087890625,3.3790581226348877
741996.5857018662,3391581.389363701,1.4211879428822725,3.501023662677656,0.29378808868239026,4.6054840087890625,3.398221254348755
741996.6294370483,3391581.645294989,1.4461494105620698,3.4704219895542625,0.31242052385397295,4.6054840087890625,3.430159091949463
741996.6523828355,3391581.8848814787,1.4721521991952242,3.4473810732055163,0.3193427203538428,4.6054840087890625,3.430159091949463
741996.6833204399,3391582.137484364,1.498366051667146,3.429272057595225,0.3278385920065429,4.6054840087890625,3.398221254348755
741996.7001931019,3391582.2634347123,1.5126474236214529,3.361135724861639,0.33585308300009553,4.6054840087890625,3.410996437072754
741996.698512425,3391582.5338559286,1.5363752276993532,3.389086951651916,0.29554674459493574,4.6054840087890625,3.410996437072754
741996.7137361399,3391582.7915044483,1.561433631321938,3.372366788597804,0.3363608808645593,4.6054840087890625,3.398221254348755
741996.7187811146,3391583.0477509187,1.588430254457558,3.350996811454942,0.3321275377901559,4.6054840087890625,3.398221254348755
741996.6842706469,3391583.31520794,1.6152493997527682,3.3641658149230835,0.33836583149332217,4.6054840087890625,3.410996437072754
741996.6842707829,3391583.443812619,1.6296012248014753,3.3772960564794303,0.345949771010536,4.6054840087890625,3.410996437072754
741996.679358924,3391583.5720043685,1.6431279401266385,3.363544968874019,0.34010643501790444,4.6054840087890625,3.410996437072754
741996.6710942273,3391583.699923578,1.6563292629396749,3.358900437026056,0.34116423329437656,4.6054840087890625,3.398221254348755
741996.6494222337,3391583.95346625,1.6859440803145471,3.3668287061690636,0.3682865772971272,4.6054840087890625,3.410996437072754
741996.622800408,3391584.205591578,1.7132136431320895,3.3367160958038515,0.34544186871310145,4.6054840087890625,3.462097644805908
741996.6067942381,3391584.3316945587,1.7263766996492125,3.3484126164686643,0.33956488454672895,4.6054840087890625,3.5898501873016357
741996.5603397016,3391584.7215381395,1.7683486843505927,3.3490742482875,0.35115197634503387,4.6054840087890625,3.7048275470733643
741996.5390893046,3391584.8477648236,1.7845034861020412,3.352231248908429,0.4251812298267712,4.6054840087890625,3.7367656230926514
741996.5071329366,3391585.122126734,1.8189949342622542,3.3546088394007736,0.4215202703908074,4.6054840087890625,3.7367656230926514
741996.4520979197,3391585.3681048234,1.8522466476455222,3.3386630273800266,0.42682337345730165,4.6054840087890625,3.7495410442352295
741996.3992150713,3391585.6155441697,1.889217615293898,3.3308362792438775,0.44493414037064466,4.6054840087890625,3.7495410442352295
741996.3324203107,3391585.8642146797,1.9234700613910336,3.3289351916343803,0.4342090235398457,4.6054840087890625,3.7687039375305176
741996.2955135754,3391585.983948372,1.941183444880937,3.3238503843758465,0.44424899818366226,4.6054840087890625,3.7687039375305176
741996.2593375025,3391586.1033791522,1.9602080690230537,3.3008221523119827,0.45500964309675257,4.6054840087890625,3.7687039375305176
741996.2187258143,3391586.2204043306,1.9781337397413505,3.309412761641973,0.4513209487584318,4.6054840087890625,3.7687039375305176
741996.1175792186,3391586.4574316335,2.0128782381393915,3.30120221314942,0.43749113796021233,4.6054840087890625,3.7687039375305176
741996.0234568969,3391586.693425118,2.05091879786057,3.3077806669086525,0.45394962519628074,4.6054840087890625,3.7687039375305176
741995.9704878201,3391586.8060287656,2.0689602827967715,3.276030538527267,0.4816037849218557,4.6054840087890625,3.7495410442352295
741995.8464861049,3391587.0311312084,2.1078880746351096,3.2698092744829212,0.4788627955533655,4.6054840087890625,3.7687039375305176
741995.7292015234,3391587.2486983035,2.1439543997506973,3.294256529619884,0.44764024149258336,4.6054840087890625,3.7687039375305176
741995.6039943631,3391587.464996133,2.181861102337586,3.2565153639050886,0.47257372356951666,4.6054840087890625,3.7687039375305176
741995.4580620014,3391587.6796127837,2.2197706678226456,3.2576321365333487,0.47867088257638274,4.6054840087890625,3.7176027297973633
741995.3149558193,3391587.8840077384,2.2592590883599595,3.2676983300208606,0.4922616927008474,4.6054840087890625,3.7176027297973633
741995.1815278712,3391588.0988138285,2.300872778026183,3.2512587538003506,0.5114578959514364,4.6054840087890625,3.7048275470733643
741995.1047751318,3391588.1953513054,2.320034688122494,3.2564340979163355,0.5018244994334896,4.6054840087890625,3.7176027297973633
741995.0266613779,3391588.2921752185,2.3390690328025903,3.2560203209201015,0.48059396961530515,4.6054840087890625,3.7048275470733643
741994.9474728415,3391588.389595333,2.3588597818112964,3.267716103517906,0.477920143649328,4.6054840087890625,3.7048275470733643
741994.7943862736,3391588.5818416695,2.3961275920526743,3.2471221583365057,0.47790774748705306,4.6054840087890625,3.7176027297973633
741994.7083195165,3391588.671973371,2.415782586424813,3.2759264082533033,0.491751668162936,4.6054840087890625,3.7048275470733643
741994.5316724579,3391588.8497152072,2.4557077653809003,3.262104696279968,0.4901576070638777,4.6054840087890625,3.7048275470733643
741994.3143874115,3391589.017439271,2.4955583092474365,3.252938443686225,0.5114179613507388,4.6054840087890625,3.7048275470733643
741994.1244081157,3391589.1837089625,2.538098113182736,3.271091602444343,0.5231411527759952,4.6054840087890625,3.7048275470733643
741993.9092910683,3391589.332658751,2.5789296990158306,3.256925757838561,0.5162243302340793,4.6054840087890625,3.685664653778076
741993.7073270115,3391589.4819291933,2.6216944734842134,3.2445064268071433,0.5317281859590464,4.6054840087890625,3.640951156616211
741993.496139586,3391589.614475798,2.6614481448660996,3.2488991390662045,0.505059049736945,4.6054840087890625,3.621788263320923
741993.2563072108,3391589.748809171,2.7022067600853257,3.253391966780167,0.5024012274589811,4.6054840087890625,3.621788263320923
741993.1452906786,3391589.808683957,2.7216457055140317,3.2592323377970773,0.5040038067522886,4.6054840087890625,3.640951156616211
741993.0334366226,3391589.8668343374,2.742523690037763,3.2486322827278933,0.5140651660981188,4.6054840087890625,3.65372633934021
741993.0894898019,3391589.837919265,2.731929368905319,3.2730139723665252,0.5204746886491685,4.6054840087890625,3.65372633934021
741992.8051356561,3391589.998518457,2.7840108129731806,3.254636528846923,0.5236795609554906,4.6054840087890625,3.640951156616211
741992.5776354573,3391590.09957185,2.8264034106792257,3.2609073149215724,0.5284699294927387,4.6054840087890625,3.640951156616211
741992.3468696083,3391590.19652808,2.869559802985905,3.2493790660076836,0.5412330420567493,4.6054840087890625,3.621788263320923
741992.109340851,3391590.2793541374,2.9102599618192047,3.2687082510110748,0.5098753458296139,4.6054840087890625,3.621788263320923
741991.8646223086,3391590.350752053,2.9516272425055696,3.2872604429945946,0.5184396751444347,4.6054840087890625,3.609013080596924
741991.6143404434,3391590.4217568655,2.9939482011782905,3.291495256504809,0.5316558462148997,4.6054840087890625,3.621788263320923
741991.3662249515,3391590.4743265915,3.0357153555023304,3.2919851558398143,0.5242171334737212,4.6054840087890625,3.621788263320923
741991.1133462926,3391590.5164544284,3.0781610832721222,3.281217909180799,0.5284601634391733,4.6054840087890625,3.609013080596924
741990.9733903625,3391590.521608983,3.0998621177307424,3.2850010654740855,0.5481166500414753,4.6054840087890625,3.5131983757019043
741990.8464083443,3391590.5382886576,3.1224442590360146,3.3014944656790983,0.55765477742875,4.6054840087890625,3.5131983757019043
741990.7197768172,3391590.551506435,-3.1388667750560426,3.2721278697471603,0.5359472077140797,4.6054840087890625,3.5259737968444824
741990.5931907417,3391590.5581066445,-3.1179307336205477,3.270353915125426,0.5330853082834497,4.6054840087890625,3.5131983757019043
741990.2686505562,3391590.5876398804,-3.0666446426122382,3.26429035910061,0.5172943785822529,4.6054840087890625,3.5131983757019043
741990.0098104837,3391590.5806773566,-3.0247838781758825,3.285657140161616,0.5231581318874711,4.6054840087890625,3.5451366901397705
741989.8157330842,3391590.567627742,-2.9931631012889355,3.313186985603276,0.5295160918799412,4.6054840087890625,3.5451366901397705
741989.5630442828,3391590.5588150215,-2.9501040475200986,3.275870720264,0.5460079439556287,4.6054840087890625,3.5131983757019043
741989.313079491,3391590.5296162134,-2.9068268808579836,3.304823748971213,0.5525442179764063,4.6054840087890625,3.494035482406616
741989.0585366783,3391590.4947050433,-2.8642657050549367,3.315374929967036,0.521039726986801,4.6054840087890625,3.5131983757019043
741988.8066850393,3391590.438675968,-2.8229582123350445,3.304351087889089,0.5268602839875648,4.6054840087890625,3.442934513092041
741988.6807382687,3391590.4086464625,-2.8007301382966983,3.3141462960115575,0.5402015345821259,4.6054840087890625,3.462097644805908
741988.4116318699,3391590.3211928844,-2.757351372038997,3.305814468399823,0.5513421566038426,4.6054840087890625,3.462097644805908
741988.1639326885,3391590.242142459,-2.7133126744631744,3.315344842163205,0.5504897280918297,4.6054840087890625,3.462097644805908
741987.9205374193,3391590.151628647,-2.6692725121487513,3.318056539793359,0.5540015988578771,4.6054840087890625,3.442934513092041
741987.62224603,3391590.032716218,-2.614493685370803,3.3032138022834587,0.541248112596287,4.6054840087890625,3.462097644805908
741987.5069237559,3391589.975678088,-2.593717699916822,3.310720911117343,0.5353690908370993,4.6054840087890625,3.474872589111328
741987.4495673908,3391589.9464558163,-2.5829376232983448,3.303921741609765,0.5343245243917155,4.6054840087890625,3.474872589111328
741987.3344616393,3391589.886968306,-2.561556700802753,3.2944299649736006,0.534315483941616,4.6054840087890625,3.462097644805908
741987.0930780137,3391589.755866722,-2.518721485723537,3.3116451163808285,0.5343188194075803,4.6054840087890625,3.462097644805908
741986.8716872223,3391589.616100255,-2.474903297885973,3.3315603979199095,0.5630335087921989,4.6054840087890625,3.462097644805908
741986.761895221,3391589.5455607553,-2.4517561669554393,3.3162437761947556,0.5683606466962594,4.6054840087890625,3.474872589111328
741986.4289354071,3391589.3178686183,-2.3860669018236544,3.3350686616602303,0.5524194356858332,4.6054840087890625,3.442934513092041
741986.3253665119,3391589.2388790157,-2.3640510817241873,3.3327268435864803,0.5508230351801539,4.6054840087890625,3.430159091949463
741986.1331101594,3391589.0722587467,-2.3207653929465843,3.3349323685208385,0.5391118136750123,4.6054840087890625,3.410996437072754
741985.9419561194,3391588.891999645,-2.276718572729437,3.3447049459830613,0.5461102679215888,4.6054840087890625,3.442934513092041
741985.7623808413,3391588.703094166,-2.232784936858618,3.3212503285185644,0.5577098063340487,4.6054840087890625,3.442934513092041
741985.600088816,3391588.5025064074,-2.187351142345757,3.3322947658403845,0.56518656474724,4.6054840087890625,3.430159091949463
741985.5160633316,3391588.403961723,-2.1653100222159347,3.3284705711344453,0.5538392521762777,4.6054840087890625,3.430159091949463
741985.4365310138,3391588.3019886585,-2.1438382859271705,3.3428315728800926,0.5442160706240794,4.6054840087890625,3.430159091949463
741985.35903323,3391588.198158325,-2.1223223411643115,3.3384960686330056,0.5512550247665149,4.6054840087890625,3.430159091949463
741985.2023808244,3391587.9975691903,-2.075824613795964,3.3411583576001043,0.5752939199378159,4.6054840087890625,3.430159091949463
741985.0658734092,3391587.780247361,-2.0333176333211007,3.332561532581389,0.5396865244200036,4.6054840087890625,3.430159091949463
741984.9982106909,3391587.66993337,-2.011425117580104,3.3445963530655884,0.5501380163904181,4.6054840087890625,3.3343448638916016
741984.843183085,3391587.471307731,-1.9662445896869096,3.3417539057357133,0.566767010589645,4.6054840087890625,3.1554911136627197
741984.7252847637,3391587.241252431,-1.9204065273205746,3.3423900759976464,0.5824743053064643,4.6054840087890625,2.2676100730895996
741984.602464798,3391587.005788186,-1.8759008444476066,3.3664412615306887,0.5433755307673391,4.6054840087890625,1.5394196510314941
741984.5079468146,3391586.766754044,-1.8373225592128275,3.358420539193905,0.40202631244153103,4.6054840087890625,0.977307915687561
741984.4268211438,3391586.5186644443,-1.8145301613394933,3.3868680958366015,0.20823485975681602,4.6054840087890625,0.5365612506866455
741984.3923184534,3391586.252744331,-1.8065393464887105,3.4674850707695586,0.09758835544219595,4.6054840087890625,0.31299394369125366
741984.3591752773,3391586.1127337483,-1.8024260941850834,3.455312859375167,0.08947881741950019,4.6054840087890625,0.31299394369125366
741984.3293582413,3391585.969246103,-1.7987384150236503,3.508331824474054,0.08947881741950019,4.6054840087890625,0.19801674783229828
741984.3002644931,3391585.8236353123,-1.793535663518072,3.4247991632927746,0.09427909894228412,4.6054840087890625,0.19801674783229828
741984.264780818,3391585.516328781,-1.7799335682504926,3.4834898923582536,0.137895138247772,4.6054840087890625,0.31299394369125366
741984.2314574443,3391585.3695757855,-1.7718500753937745,3.516917314991057,0.19140868866663238,4.6054840087890625,0.3640950322151184
741984.1704191765,3391585.0734106563,-1.7571528882859546,3.5539638082082394,0.19322685605598341,4.6054840087890625,0.4726848602294922
741984.0796703382,3391584.717445767,-1.7384393879381852,3.6386478096641905,0.17464720889412605,4.6054840087890625,0.5365612506866455
741984.0311716185,3391584.4196085623,-1.7263979050693923,3.679662045309236,0.15013130839004094,4.6054840087890625,0.7026398181915283
741983.9696336128,3391584.2029259806,-1.7165202405862887,3.777209838186164,0.16001833186905584,4.6054840087890625,0.7154150605201721
741983.9261052577,3391583.904211867,-1.7028265325772098,3.858292209732857,0.17614357727235375,4.6054840087890625,0.7473532557487488
741983.8839449738,3391583.6050357837,-1.6880579727521754,3.873483005440124,0.18525147346851822,4.6054840087890625,0.7665161490440369
741983.846397341,3391583.312536784,-1.6745434954844596,3.8959802290177605,0.17408943016787112,4.6054840087890625,0.7665161490440369
741983.8298883357,3391583.165619863,-1.6689207634749748,3.916646121211071,0.1623963968104492,4.6054840087890625,0.7665161490440369
741983.8143939024,3391583.0182473245,-1.6629065467852495,3.9292250223906766,0.14748215334847714,4.6054840087890625,0.7984541058540344
741983.8220549723,3391583.092041531,-1.6657761028598097,3.927055250180033,0.15386196207889732,4.6054840087890625,0.7984541058540344
741983.7695538456,3391582.711997975,-1.6508237849195595,3.9379517165816127,0.1453483535579097,4.6054840087890625,0.8303922414779663
741983.7469032657,3391582.4120255345,-1.639285373180682,3.9491775116111563,0.15116264840188565,4.6054840087890625,0.8303922414779663
741983.723005413,3391582.111894322,-1.6259171034568114,3.9571189407703744,0.160782071846877,4.6054840087890625,0.862330436706543
741983.7346845196,3391581.79167286,-1.6144239654564654,3.959049215059563,0.15650955728165694,4.6054840087890625,0.9134315252304077
741983.7168772793,3391581.4929490695,-1.6015281405099753,3.9582790422146004,0.13952741951866812,4.6054840087890625,0.9453697204589844
741983.7478645764,3391581.186142412,-1.5926896414842204,3.956539524698903,0.14213554521647623,4.6054840087890625,0.9453697204589844
741983.7386943296,3391580.883685876,-1.5792430748243005,3.946783343352956,0.14375608751695987,4.6054840087890625,0.9453697204589844
741983.7419616866,3391580.5839973455,-1.569778200310159,3.930467227157691,0.13204573761208988,4.6054840087890625,0.9262068271636963
741983.7393233646,3391580.4335395917,-1.563171696594,3.945353683419611,0.14746287385320486,4.6054840087890625,0.9453697204589844
741983.7107943253,3391580.2849324117,-1.556992363916689,3.94251957063677,0.14713667936274671,4.6054840087890625,0.9453697204589844
741983.7152552833,3391580.1340779783,-1.5522085276505795,3.9494566551983104,0.1368351221667768,4.6054840087890625,0.958145022392273
741983.7186694852,3391579.9827255113,-1.547017760369906,3.9509084830844183,0.1426240188827395,4.6054840087890625,0.9453697204589844
741983.6915474357,3391579.682079494,-1.535022083871862,3.94553189440614,0.12460666396859063,4.6054840087890625,0.8942686319351196
741983.706945934,3391579.382471027,-1.5263556250525259,3.9496416383881217,0.12777603438998725,4.6054840087890625,0.8112293481826782
741983.7167655336,3391579.083074524,-1.5149144186934365,3.9404955229294543,0.13417414435977373,4.6054840087890625,0.638763427734375
741983.7644506913,3391578.776178765,-1.5055973496197943,3.949292283174371,0.12397520422696694,4.6054840087890625,0.3449321389198303
741983.7810996079,3391578.477204108,-1.4938253786533178,3.945979036059804,0.1320448069880899,4.6054840087890625,0.0894269198179245
