x,y,th,vel,w,v_cmd,w_cmd
741959.7096805342,3392368.824382205,-0.155782406912512,-0.0020276427514258847,-0.0004696174415654075,0.06192631274461746,-0.03302736580371857
741959.7082502687,3392368.820242804,-0.15579665482434413,-0.0016361995738708897,-0.0015258689985946903,0.07843999564647675,-0.03302736580371857
741959.7068458875,3392368.8160921163,-0.15580118219819727,-0.00426679063587735,-0.00046978480034314386,0.06192631274461746,-0.03302736580371857
741959.7292044236,3392368.8397037396,-0.15851134808151635,-0.009536678948941479,-0.07271609499091931,0.06192631274461746,-0.03302736580371857
741959.7236499412,3392368.8297276855,-0.16754558944739184,0.0016847678939557738,-0.11274883602336974,0.07843999564647675,-0.04541245102882385
741959.7211658873,3392368.8195113875,-0.17269600983755096,0.008388280056253427,-0.039355296172855006,0.07843999564647675,-0.03302736580371857
741959.7216437493,3392368.8433173145,-0.1724789622087095,0.0059267808857504664,0.009111881041485565,0.06192631274461746,-0.03302736580371857
741959.7192883283,3392368.8337182864,-0.17336166695201616,0.007742101595485886,-0.022268236650477894,0.06192631274461746,-0.04541245102882385
741959.7275459124,3392368.830535166,-0.1753851367482584,0.007310366798989386,-0.023877230545052357,0.06192631274461746,-0.03302736580371857
741959.7272869337,3392368.8285449166,-0.17575251982063467,0.00941679848737924,-0.02388208025924436,0.07843999564647675,-0.03302736580371857
741959.7258477882,3392368.8206135193,-0.17655319920236723,0.012667314631146682,-0.00936855518998003,0.06192631274461746,-0.04541245102882385
741959.7248120442,3392368.816371606,-0.17688223275504633,0.008693291128921195,-0.009510031269690961,0.07843999564647675,-0.03302736580371857
741959.7260044948,3392368.8392269434,-0.17710114459665105,0.011109084347015177,-0.007926116474831407,0.06192631274461746,-0.03302736580371857
741959.723197489,3392368.8315791925,-0.17808904420301586,0.014631936438272411,-0.013231911129364192,0.06192631274461746,-0.03302736580371857
741959.7221550421,3392368.82768075,-0.17864364750002482,0.01596958503423325,-0.01656426529981519,0.07843999564647675,-0.03302736580371857
741959.7212152729,3392368.82408885,-0.1787323307643245,0.016655396960988823,-0.012491444726984399,0.06192631274461746,-0.03302736580371857
741959.7028710075,3392368.7997463187,-0.17889811254218202,0.014804247646178086,6.095623791967401e-05,0.06192631274461746,-0.03302736580371857
741959.7012567914,3392368.7960799816,-0.1793151635688881,0.015934454971298195,-0.004187935165680865,0.06192631274461746,-0.03302736580371857
741959.6997129776,3392368.7921328894,-0.17984819526106754,0.015549973817089117,-0.011105389595120483,0.07843999564647675,-0.0
741959.696410947,3392368.794057599,-0.1801956046252684,0.010471673796909062,6.107194648802836e-05,0.07843999564647675,-0.03302736580371857
741959.6948476593,3392368.790250542,-0.1801733672301662,0.009434791431152416,-0.0005035354167785223,0.06192631274461746,-0.03302736580371857
741959.693241725,3392368.786409628,-0.18011584295062066,0.008776220598228367,6.23844292774985e-05,0.07843999564647675,-0.03302736580371857
741959.6902119436,3392368.7790571763,-0.1798149057474414,0.00938022628700756,0.004857822409929836,0.07843999564647675,-0.03302736580371857
741959.7073774555,3392368.787325829,-0.1810568709217999,0.009333822425589397,-0.011635692947666297,0.07843999564647675,-0.03302736580371857
741959.7062810194,3392368.7834430058,-0.18162811897562214,0.006967133011132248,-0.015253731143489444,0.07843999564647675,-0.03302736580371857
741959.7411283882,3392368.7942281733,-0.18208658215727924,0.0048231596243847805,-0.010054586671958774,0.06192631274461746,-0.04541245102882385
741959.739517012,3392368.786922302,-0.18195994884744593,0.010570733661925853,0.0005776810374587091,0.06192631274461746,-0.03302736580371857
741959.7383474088,3392368.7794811176,-0.182645579670087,0.009555685618180841,-0.013759978808335654,0.07843999564647675,-0.04541245102882385
741959.7472901881,3392368.7613477865,-0.18329805413715627,0.010128362885260362,-0.0185586555941641,0.07843999564647675,-0.03302736580371857
741959.746376227,3392368.757464407,-0.18372269517296935,0.011586047766630029,-0.010061521499500788,0.07843999564647675,-0.03302736580371857
741959.7439850183,3392368.750141026,-0.1836594450970801,0.015851422090584703,0.0005361519883640839,0.06192631274461746,-0.03302736580371857
741959.7620666805,3392368.750208662,-0.18404773398401364,0.018330499606589494,-0.005782459032672012,0.07843999564647675,-0.03302736580371857
741959.7615103979,3392368.746427308,-0.18458808936919047,0.01656484915180196,-0.016418615691675992,0.06192631274461746,-0.03302736580371857
741959.7604133072,3392368.7388063134,-0.1852320417207718,0.015501612703929565,-0.009005454425301797,0.06192631274461746,-0.04541245102882385
741959.7812451086,3392368.753028604,-0.18502285041714606,0.016643055425022337,0.0016477172687238036,0.07843999564647675,-0.03302736580371857
741959.7805746379,3392368.745865619,-0.1853412313254652,0.014068567895001636,-0.004191631452385969,0.07843999564647675,-0.04541245102882385
741959.7802883114,3392368.742252065,-0.18571021229449558,0.013688497732616609,-0.00897382963520901,0.06192631274461746,-0.03302736580371857
741959.7795913585,3392368.738697898,-0.18594124151906,0.014737582918588826,-0.009518773952707556,0.06192631274461746,-0.03302736580371857
741959.784708868,3392368.7429681276,-0.1860586869231322,0.01572613158445581,0.0005889644277661458,0.07843999564647675,-0.03302736580371857
741959.784881589,3392368.7393212314,-0.1865147532598086,0.016177120566293796,-0.006310459341499425,0.07843999564647675,-0.03302736580371857
741959.7848480922,3392368.7357766023,-0.18670077506195026,0.01504427453131767,-0.012165943448509792,0.06192631274461746,-0.04541245102882385
741959.7968046947,3392368.702989725,-0.18679238780344898,0.013733101686117459,-0.000469665165783517,0.07843999564647675,-0.04541245102882385
741959.7967436197,3392368.6993744983,-0.18688133738385782,0.015538637701808336,-0.004187595881971489,0.07843999564647675,-0.03302736580371857
741959.7966053464,3392368.695662342,-0.1870006470006933,0.018140794666797674,-0.0020687743221250725,0.06192631274461746,-0.04541245102882385
741959.7968130292,3392368.687933474,-0.18780239164686163,0.01900700755372801,-0.008957035596270431,0.06192631274461746,-0.03302736580371857
741959.8332755739,3392368.6903952765,-0.18833622228736813,0.020728385165457136,-0.004197220042884073,0.07843999564647675,-0.04541245102882385
741959.8342330883,3392368.6828039084,-0.1892246528270185,0.022636962254140212,-0.012712194510282392,0.07843999564647675,-0.04541245102882385
741959.8476422083,3392368.674435898,-0.18934995455630688,0.02335719900622653,-0.0015338782707039512,0.07843999564647675,-0.03302736580371857
741959.848245802,3392368.669083804,-0.18955488480218863,0.027986877125230705,-0.004188888373147578,0.06192631274461746,-0.03302736580371857
741959.8493829569,3392368.6633145944,-0.19007353542448113,0.02919190231885454,-0.003663690776260548,0.06192631274461746,-0.03302736580371857
741959.8500187491,3392368.659684352,-0.19016568079819818,0.030994066757935316,-0.0005093605397890555,0.07843999564647675,-0.03302736580371857
741959.8453082585,3392368.643989567,-0.1904210779467368,0.029130473375757897,-0.00047656213513126494,0.07843999564647675,-0.03302736580371857
741959.8457575632,3392368.6365490467,-0.19048845592231567,0.031221286038646472,-0.0084472710230835,0.07843999564647675,-0.04541245102882385
741959.8267952378,3392368.6254595807,-0.19088393534419223,0.03144226650402429,-0.009497586654536403,0.06192631274461746,-0.03302736580371857
741959.8273050508,3392368.6178171635,-0.19134133326141356,0.032398841363705466,-0.0073802983798236035,0.07843999564647675,-0.03302736580371857
741959.8279586094,3392368.6098474083,-0.1922442780290048,0.031938812083115865,-0.01261953411893837,0.07843999564647675,-0.03302736580371857
