x,y,th,vel,w,v_cmd,w_cmd
741992.605767494,3391563.99295853,1.5787091058242533,0.00014383508105744074,-0.0009820127585000663,-0.0,-0.0
741992.6058958432,3391563.9923856594,1.5787091177876729,0.0007171720341591326,-0.00045861785286400504,-0.0,-0.0
741992.6055030841,3391563.984457052,1.578719133249936,0.0006381401401531106,7.249677202048564e-05,-0.0,-0.0
741992.6056497737,3391563.9838795923,1.578733392605038,0.0004117841123763199,-0.00045863425697160066,-0.0,-0.0
741992.6057210914,3391563.983384135,1.5787614671082952,0.0002317570692405248,-0.0009812655529607328,-0.0,-0.0
741992.6057892168,3391563.982837289,1.5787647008724548,0.0003174442337847643,-0.002043545765932931,-0.0,-0.0
741992.6080329731,3391563.978045692,1.5787809206678212,0.0009598347995776974,7.349319996862499e-05,-0.0,-0.0
741992.608121155,3391563.9770288626,1.5787702888294062,0.00028587279289960215,7.178777692964034e-05,-0.0,-0.0
741992.6082035238,3391563.976501818,1.5787653536590112,0.00012050614007102028,-0.001513326947576347,-0.0,-0.0
741992.6082530399,3391563.975941983,1.5787643877429671,0.00010851469637520754,-0.0004596506308055608,-0.0,-0.0
741992.6056394507,3391563.970315953,1.5787823333915547,-0.00011656565456351069,7.138764147205214e-05,-0.0,-0.0
741992.6056034482,3391563.969772539,1.5787817508250672,5.0902351297238906e-05,0.0006055899277733685,-0.0,-0.0
741992.6055898333,3391563.9687167555,1.5788009125811993,-2.535631274796496e-06,-0.0014934740384847278,-0.0,-0.0
741992.610585377,3391563.963761422,1.5788227848319485,0.00037115107188356275,-0.0015218396544900137,-0.0,-0.0
741992.6105675565,3391563.9632807584,1.5788456698121207,0.0004626408756439198,-0.002052870500995538,-0.0,-0.0
741992.6106897661,3391563.9623509683,1.5788815949189576,-4.398253135803841e-05,-0.0015164589065582653,-0.0,-0.0
741992.6101509801,3391563.961319381,1.578872481914603,-0.0004412212198818444,-0.0015208374069809669,-0.0,-0.0
741992.610166336,3391563.96096681,1.5788699394279995,0.0003880870991232458,-0.0004596697741989764,-0.0,-0.0
741992.6101701749,3391563.9605995384,1.5788838851334654,-0.00014887813826823586,-0.0009877172157472577,-0.0,-0.0
741992.6102353843,3391563.9602367966,1.5788800537185068,-0.00024030220225368428,7.345736286950715e-05,-0.0,-0.0
741992.6102476006,3391563.9599448824,1.578892608026333,6.686951881699436e-07,-0.0004565796642256006,-0.0,-0.0
741992.6152337729,3391563.953353489,1.5788845441618058,0.0002886504749197705,-0.0015207783695131748,-0.0,-0.0
741992.615337826,3391563.9529582867,1.578888557628792,0.00015314507991818723,-0.0015144239653017413,-0.0,-0.0
741992.6153605378,3391563.9525709776,1.5788812048074696,0.00017282989546171768,-0.0004585201452703821,-0.0,-0.0
