x,y,th,vel,w,v_cmd,w_cmd
0, 0, 0, 0, 0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0
0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.12156011164188385, -0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.3927324712276459, -0.0
0.0, 0.0, 0.0, 0.0, -0.0, 0.6405278444290161, -0.0
0.0, 0.0, 0.0, -0.0, -0.0, 0.8135172724723816, -0.0
0.0, 0.0, 0.0, -0.0, 0.12156011164188385, 1.0800142288208008, -0.0
0.0, 0.0, 0.0, 0.12156011164188385, 0.3927324712276459, 1.0800142288208008, -0.0
0.007293606698513031, 0.0, 0.0, 0.3927324712276459, 0.6405278444290161, 1.1127419471740723, -0.0
0.030857554972171783, 0.0, 0.0, 0.6405278444290161, 0.8135172724723816, 1.1361188888549805, -0.0
0.06928922563791275, 0.0, 0.0, 0.8135172724723816, 1.0800142288208008, 1.168846607208252, -0.0
0.11810026198625564, 0.0, 0.0, 1.0800142288208008, 1.0800142288208008, 1.234302043914795, -0.0
0.1829011157155037, 0.0, 0.0, 1.0800142288208008, 1.1127419471740723, 1.2950820922851562, -0.0
0.24770196944475173, 0.0, 0.0, 1.1127419471740723, 1.1361188888549805, 1.3932651281356812, -0.0
0.3144664862751961, 0.0, 0.0, 1.1361188888549805, 1.168846607208252, 1.4493697881698608, -0.0
0.3826336196064949, 0.0, 0.0, 1.168846607208252, 1.234302043914795, 1.4493697881698608, -0.0
0.45276441603899, 0.0, 0.0, 1.234302043914795, 1.2950820922851562, 1.4493697881698608, -0.0
0.5268225386738776, 0.0, 0.0, 1.2950820922851562, 1.3932651281356812, 1.4493697881698608, -0.0
0.604527464210987, 0.0, 0.0, 1.3932651281356812, 1.4493697881698608, 1.4493697881698608, -0.0
0.6881233718991279, 0.0, 0.0, 1.4493697881698608, 1.4493697881698608, 1.4493697881698608, -0.0
0.7750855591893195, 0.0, 0.0, 1.4493697881698608, 1.4493697881698608, 1.4914482831954956, -0.0
0.8620477464795112, 0.0, 0.0, 1.4493697881698608, 1.4493697881698608, 1.5569037199020386, -0.0
0.9490099337697029, 0.0, 0.0, 1.4493697881698608, 1.4493697881698608, 1.5569037199020386, -0.0
1.0359721210598944, 0.0, 0.0, 1.4493697881698608, 1.4493697881698608, 1.5569037199020386, -0.0
1.122934308350086, 0.0, 0.0, 1.4493697881698608, 1.4914482831954956, 1.5569037199020386, -0.0
1.2098964956402776, 0.0, 0.0, 1.4914482831954956, 1.5569037199020386, 1.5428775548934937, -0.0
1.2993833926320073, 0.0, 0.0, 1.5569037199020386, 1.5569037199020386, 1.5428775548934937, -0.0
1.3927976158261297, 0.0, 0.0, 1.5569037199020386, 1.5569037199020386, 1.5569037199020386, -0.0
1.4862118390202521, 0.0, 0.0, 1.5569037199020386, 1.5569037199020386, 1.5428775548934937, -0.0
1.5796260622143745, 0.0, 0.0, 1.5569037199020386, 1.5428775548934937, 1.5428775548934937, -0.0
1.673040285408497, 0.0, 0.0, 1.5428775548934937, 1.5428775548934937, 1.5335267782211304, -0.0
1.7656129387021064, 0.0, 0.0, 1.5428775548934937, 1.5569037199020386, 1.5335267782211304, -0.0
1.858185591995716, 0.0, 0.0, 1.5569037199020386, 1.5428775548934937, 1.5335267782211304, -0.03740311041474342
1.9515998151898384, 0.0, 0.0, 1.5428775548934937, 1.5428775548934937, 1.5335267782211304, -0.08415699750185013
2.044172468483448, 0.0, 0.0, 1.5428775548934937, 1.5335267782211304, 1.5335267782211304, -0.3459787666797638
2.1367451217770577, 0.0, 0.0, 1.5335267782211304, 1.5335267782211304, 1.5428775548934937, -0.4301353693008423
2.2287567284703256, 0.0, 0.0, 1.5335267782211304, 1.5335267782211304, 1.5335267782211304, -0.43948614597320557
2.3207683351635935, 0.0, 0.0, 1.5335267782211304, 1.5335267782211304, 1.5428775548934937, -0.4535125195980072
2.4127799418568614, 0.0, -0.0022441866248846054, 1.5335267782211304, 1.5335267782211304, 1.5428775548934937, -0.5329939126968384
2.504791316847813, -0.00020649104374739882, -0.007293606474995613, 1.5335267782211304, 1.5428775548934937, 1.5428775548934937, -0.5984493494033813
2.596800476195222, -0.0008775815440970824, -0.02805233247578144, 1.5428775548934937, 1.5335267782211304, 1.5569037199020386, -0.7714385390281677
2.6893367076229637, -0.003474119810757241, -0.053860454633831975, 1.5335267782211304, 1.5428775548934937, 1.5569037199020386, -0.8181924223899841
2.7812148861070236, -0.008427511045844802, -0.08022962339222431, 1.5428775548934937, 1.5428775548934937, 1.5569037199020386, -0.8415696024894714
2.8734897636999435, -0.015846614969534892, -0.10744037456810474, 1.5428775548934937, 1.5428775548934937, 1.5569037199020386, -0.8275431990623474
2.965528627609477, -0.02577353131154049, -0.13942000932991505, 1.5428775548934937, 1.5569037199020386, 1.5662544965744019, -0.8181924223899841
3.057203026542129, -0.038638239553700465, -0.17532697029411792, 1.5569037199020386, 1.5569037199020386, 1.5569037199020386, -0.8415696024894714
