x,y,th,vel,w,v_cmd,w_cmd
741961.5273533533,3392366.5951167545,0.023466310787178646,6.503369891219801e-15,-5.023433925777088e-15,0.43937698006629944,0.0016215364448726177
741961.5264181218,3392366.593770183,0.023489213972553546,6.503369891219801e-15,-5.023433925777088e-15,0.4393160939216614,0.00159794045612216
741961.5264181218,3392366.593770183,0.023489213972553546,6.503369891219801e-15,-5.023433925777088e-15,0.4393160939216614,0.00159794045612216
741961.5259390165,3392366.593040834,0.023515712425399737,6.503369891219801e-15,-5.023433925777088e-15,0.4392838478088379,0.001581996213644743
741961.5249555848,3392366.591785904,0.023553262996769853,6.503369891219801e-15,-5.023433925777088e-15,0.43922972679138184,0.0015391926281154156
741961.4917250839,3392366.6109769065,0.023573103546890906,6.503369891219801e-15,-5.023433925777088e-15,0.44065162539482117,-0.0037793819792568684
741961.4910717409,3392366.6103975237,0.023593210413121124,6.503369891219801e-15,-5.023433925777088e-15,0.4406283497810364,-0.003822543192654848
741961.4898337824,3392366.6092021987,0.023622238869002832,6.503369891219801e-15,-5.023433925777088e-15,0.44057828187942505,-0.00389318959787488
741961.4885504625,3392366.60787377,0.023634622568071695,6.503369891219801e-15,-5.023433925777088e-15,0.4405202567577362,-0.003952056635171175
741961.4879139266,3392366.607261096,0.023643144683560102,6.503369891219801e-15,-5.023433925777088e-15,0.440494179725647,-0.003985822666436434
741961.4865877724,3392366.605713196,0.022526747554598714,6.503369891219801e-15,-5.023433925777088e-15,0.44034475088119507,-0.003526755142956972
741961.4587955659,3392366.6313235015,0.015127553939977112,6.503369891219801e-15,-5.023433925777088e-15,0.4414302706718445,-0.005306736100465059
741961.456749277,3392366.628744139,0.0064503093182262106,6.503369891219801e-15,-5.023433925777088e-15,0.44069772958755493,-0.0014602546580135822
741961.4501157084,3392366.623770018,-0.0038477351429464512,0.03350827061400748,-0.06205235298889573,0.43866854906082153,0.004720732104033232
741961.4533364696,3392366.623364301,-0.011221362411103275,0.06702028649774797,-0.12411164166248922,0.4369753301143646,0.010381251573562622
741961.4643701384,3392366.623699506,-0.013418470310418762,0.06702028649774797,-0.12411164166248922,0.43675392866134644,0.012648433446884155
741961.5014384399,3392366.6258781385,-0.01757992582977641,0.13888313052518494,-0.11514272434162222,0.4364818334579468,0.020896106958389282
741961.3662513832,3392366.6726080733,-0.01789910568642261,0.21074869056980233,-0.10617346804496486,0.43911445140838623,0.003996997606009245
741961.3962442114,3392366.672693483,-0.01818313181667941,0.21074869056980233,-0.10617346804496486,0.4391627013683319,0.0075737531296908855
741961.4595379834,3392366.671993208,-0.01849685219309105,0.28261167092277434,-0.09720453370963228,0.438848078250885,0.01738835871219635
741961.5283024646,3392366.6724293763,-0.014269882910916909,0.37882332141478603,-0.1333232939093876,0.43769097328186035,0.027307651937007904
741961.5624443929,3392366.6738566384,-0.012742293709647523,0.37882332141478603,-0.1333232939093876,0.43775585293769836,0.030654698610305786
741961.6301104431,3392366.678008431,-0.008672184615679424,0.47502948184929344,-0.16943999308968827,0.4364738166332245,0.040430501103401184
741961.774863796,3392366.685497929,-0.006942195171564247,0.6063279456750221,-0.14059224523108504,0.4386560618877411,0.022256962954998016
741961.8078865957,3392366.687689816,-0.006090516254956935,0.6063279456750221,-0.14059224523108504,0.4392673969268799,0.025625310838222504
741961.873318333,3392366.6920262747,-0.007039134235243161,0.7376203754206324,-0.11174582312739413,0.4380951225757599,0.03794219344854355
741961.9374104379,3392366.697429733,-0.008170977698526816,0.8689145489634436,-0.08289901789179234,0.43669113516807556,0.05028344690799713
741961.9690819221,3392366.700134399,-0.008372578993045554,0.8689145489634436,-0.08289901789179234,0.4372137784957886,0.05407112091779709
741962.032554789,3392366.70511071,-0.008530903919850896,0.9937275407024427,-0.042057006574509524,0.43590202927589417,0.06574338674545288
741962.0954069699,3392366.709067882,-0.006556569445720584,1.1185402881535196,-0.0012085285998321704,0.43437451124191284,0.07646600157022476
741962.0955485662,3392366.734683966,-0.005039366572702431,1.1185402881535196,-0.0012085285998321704,0.4354257583618164,0.07410268485546112
741962.1623657264,3392366.739290549,-0.002496846680003717,1.2208387654635315,-0.002056850398447274,0.4337266683578491,0.0844225287437439
741962.2301123405,3392366.7435586927,0.00016884441311093568,1.32313571492196,-0.0029054557725637768,0.43179231882095337,0.09462808817625046
